"Species","rates_anura_svl","rates_anura_litter","CHELSA_bio2_1981.2010_V.2.1_median","CHELSA_bio3_1981.2010_V.2.1_median","CHELSA_bio4_1981.2010_V.2.1_median","CHELSA_bio7_1981.2010_V.2.1_median","CHELSA_bio11_1981.2010_V.2.1_median","CHELSA_bio15_1981.2010_V.2.1_median","CHELSA_bio17_1981.2010_V.2.1_median"
"Phyllomedusa_iheringii",0.633344206296668,-14.7230737479203,"8.9998606283911","42.9997211264773","405.998252876535","19.9994426081769","13.0001392630006","14.9997210799978","291.509813824502"
"Phyllomedusa_sauvagii",2.4208449180228,7.79549221473405,"9.99944265754993","50.0005566166081","355.99554382204","18.9998608409994","18.000278506607","61.9986076269708","68.9976334685885"
"Phrynomedusa_fimbriata",0.159413968289163,0.312702607465263,"7.99999975140141","55.9997201596045","225.997493221201","14.9997212122031","17.0001394035992","54.9998586852178","155.002377867305"
"Phrynomedusa_vanzolinii",-0.180032103137694,-0.0566853589979777,"7.99999975140141","53.9999994868073","217.994284735448","14.9997212122031","18.0002790677952","54.0015309302046","155.002377867305"
"Phrynomedusa_marginata",-0.385191816697656,-0.279941822243455,"7.99902397661736","51.9980470832675","201.990658153391","13.999162941826","20.9994434188028","57.0004130940228","105.997497766346"
"Phrynomedusa_appendiculata",-0.146460513671966,-2.59614490594673,"7.99923328799102","49.4960966529461","294.997908855897","15.999233140292","14.5003486618004","23.9996517172659","326.997210115308"
"Phrynomedusa_bokermanni",0.174334674722419,0.328939441156735,"4.50048689450228","37.0025735924104","224.496933907302","11.5002779134028","18.4998609849991","43.0011808565127","207.487750242457"
"Aplastodiscus_sibilatus",-0.378483621151851,-0.875431314106224,"6.99930258605166","59.9972098516176","148.992470694158","10.9993023300517","23","30.0027866934282","255.984672166395"
"Aplastodiscus_albofrenatus",-0.00323980105155358,-0.568802285643131,"7.99972089050935","54.9977688882585","212.995260291595","14.9991635636162","20.0000002662976","65.4989518794079","97.997222521615"
"Aplastodiscus_arildae",-0.00652885798821264,5.42576726330225,"8.0001394195947","56.0001391435958","204.998470931416","14.9998605609994","18.9998610975991","67.0018096030074","96.001403926034"
"Aplastodiscus_weygoldti",0.0134779492055997,-1.67249539255159,"7.49909359219984","58.9959556603166","169.491217200309","12.9988146844952","22.0002091745008","44.4987452350046","164.509621396598"
"Aplastodiscus_eugenioi",-0.19267215155925,-11.7837988065922,"7.49979051170509","51.9986046376238","214.999025985715","13.9996510981082","18.5000701118009","56.0006929921323","130.989418482814"
"Aplastodiscus_musicus",0.0594349582973585,-0.398815447111105,"7.99972089050935","52.9990232850374","214.994841786507","14.4995117728163","19.5000002974036","61.5003445416266","119.992138946608"
"Aplastodiscus_albosignatus",0.607506679413924,1.37414468775858,"7.99923309740437","49.9970712313015","230.497562585695","14.9990938678144","17.5001395547007","41.5020173242603","231.484759800788"
"Aplastodiscus_callipygius",0.478026914198054,1.23370663044657,"8.49993016990196","55.999929377601","215.998399317998","14.9998606061015","17.0002091133971","59.0009039933139","137.996176231838"
"Aplastodiscus_cavicola",-1.15892436497139,-0.78899886369906,"7.99986044810797","56.0002087250964","199.495051315965","14.4992332617129","20.4997915529047","73.4989514469018","69.504747172549"
"Aplastodiscus_leucopygius",0.484709793989503,-1.38224619746287,"8.99972141740361","55.9997201596045","216.998607480627","15","17.0005574097896","54.9998586852178","143.982873967181"
"Aplastodiscus_ibirapitanga",-0.116800567593681,-0.590624271639284,"6.99916329399668","59.4960951156894","160.490868052217","11.4990933610236","22.0002091862052","25.0003488234356","238.500212501719"
"Aplastodiscus_cochranae",0.210134994740843,10.3706256709176,"5.9993031040932","39.9975607923954","293.995192735471","13.9992332585929","16.0001397103975","23.9996517172659","317.997420747394"
"Aplastodiscus_perviridis",-0.369003130010299,-11.3769629744138,"9","58.0004173487013","220.496029161093","15","18.0003485423984","57.5020189241082","122.491018831468"
"Aplastodiscus_flumineus",0.192261950355451,0.582069491389692,"7.99972089050935","52.9990232850374","214.994841786507","14.4995117728163","19.5000002974036","61.5003445416266","119.992138946608"
"Aplastodiscus_ehrhardti",-0.23162068289261,-0.715590627012473,"6.99937242499323","44.4980465786944","292.495054975571","14.4993722869932","16.0001397103975","25.5006961042824","309.991435856138"
"Hypsiboas_caingua",-1.25863799988953,-1.36850511913203,"9","49.0001391566979","347.495265057376","18.4996519158939","16.0003482404018","24.4993728172839","291.991653938704"
"Hypsiboas_pulchellus",0.0260869507365963,0.0264695625894142,"9","42.0000000193903","443.997353988205","21","12.0002785100011","26.0001371823864","191.002368709872"
"Hypsiboas_prasinus",0.839762555130879,0.90718030929628,"8.99986060839863","55.9995816039943","257.991920366375","15.9995818057956","17.0001391630006","42.0027848726115","205.978837364405"
"Hypsiboas_bischoffi",2.08143239043359,2.2464013909001,"8.99986059299943","51.0001388790006","279.996092044202","15.9997214687995","16.0002783020011","27.0029246146202","307.993725217576"
"Hypsiboas_marginatus",-1.44666475145339,-1.56231638087715,"7.99944233660029","48.9952606317294","319.992758437511","16.9991633789758","13.0006967830028","14.0019507656295","336.994704788391"
"Hypsiboas_guentheri",-1.09501340498864,-1.19119243294132,"7.9991635727906","42.9988836675218","296.998044267803","15.9991632967906","14.99986119179","22.0009756050039","316.999715442225"
"Hypsiboas_paranaiba",-0.0562927094043372,-0.101621701857636,"9.00006957779874","63.0000695777996","146.000836826897","14.9999302944992","21.4998605869994","79.5004874682032","41.9988866894905"
"Hypsiboas_poaju",-0.197522136386044,-0.25533992076899,"3.9994426353958","31.9970740379784","294.992612026951","11.9993032203952","17.0004179496036","27.9987451247814","295.000832087285"
"Hypsiboas_albopunctatus",0.422201021717889,0.419184801034093,"9","63.0001391675958","142.496101870063","14.9997214211077","22.0001394372968","71.999443072491","55.0001394108978"
"Hypsiboas_geographicus",3.07981878120663,3.32521345246589,"7.99999998060164","68.0006963067785","81.0004183251717","11.9988148062004","24.9995122703173","61.0016718151167","114.00146167911"
"Hypsiboas_semilineatus",-3.03888486537279,-3.28645015198719,"7.99986055299943","58.0004176132988","178.498049784814","13.9987450352175","20.0002091430933","56.9979055046825","105.010464343502"
"Hypsiboas_bandeirantes",-0.501060009803513,-0.585719376310073,"7.99999975140141","55.9997201596045","215.998607586592","14.9997212122031","17.000278823195","54.9998586852178","155.002377867305"
"Hypsiboas_punctatus",-0.279730310443285,-0.344817689958458,"8","68.0001391521833","84.0013952722165","11.9998606135908","24.0002786105925","61.0001390710006","109.99637801749"
"Hypsiboas_goianus",-0.351398975213327,-0.42282395028651,"9.00027857459748","63.9995822624008","132.999027496014","14.9999999805952","21.0001392064059","83.0002779454054","26.9998614233848"
"Hypsiboas_faber",1.34991103091104,1.45985602566197,"8.999999752","58.0001387629986","195.995963075484","14.9999999805958","19.0006266292833","54.0018098859069","119.49199467177"
"Hypsiboas_lundii",-0.239921940131729,-0.269372059336463,"9.0000000194042","62.0002785825964","171.0012561596","14.9999999805986","20.0001391630006","80.0013926791984","39.9990259388331"
"Hypsiboas_pardalis",-0.326670741190382,-0.363648830711219,"8.00000001940698","56.0001391435958","201.993870454904","14.9997212122031","18.9998611558067","64.9976277695854","99.9930411171961"
"Hypsiboas_secedens",0.0427786798464127,0.0062104815795438,"7.99958152470179","55.9979078400231","198.495330328797","14.4993027904008","20.5000003014036","64.4988827656857","100.506003063254"
"Hypsiboas_cipoensis",-0.368262190304995,-0.441178364503235,"9.99972142481172","63.0004177695958","172.995824506111","14.9998608289994","19.0002783385947","90.0001384458112","24.0004196349486"
"Hypsiboas_exastis",0.92809747721096,0.969817226990405,"6.99923294002417","59.9966524895059","153.991425958904","11.4990933610236","21.5004877933856","23.0024394502732","242.992976232529"
"Hypsiboas_crepitans",0.422201021569682,0.419184801048717,"7.99999976741146","65.0001392024076","113.998745234723","11.9997213334059","23.000139187588","60.0019462516984","100.997633447116"
"Hypsiboas_semiguttatus",-0.219887847804157,-0.240385356295228,"6.99944214019365","45.4974891423697","284.995054984368","14.4994421304946","16.0002789463023","27.5021579949142","309.989551399328"
"Hypsiboas_joaquini",0.934960390151244,1.01162989060024,"8.99902426737107","48.9956787082534","325.996653026549","16.9991633789758","13.0002790900011","14.0019507656295","359.997906389253"
"Hypsiboas_latistriatus",8.14642792033397,5.68368580506639,"8.99993029420126","56.999999469701","214.499026038698","15.4999302864997","17.0002089813965","68.001461029506","98.9936680379826"
"Hypsiboas_polytaenius",-8.1517268943729,-5.68969508605849,"8.99986056499944","58.0001388795958","196.999444478539","14.9998605609994","19.000000264","81.9990230330491","49.0030695820691"
"Hypsiboas_leptolineatus",-0.883884365239117,-0.963004906394499,"9","49.0002785340011","325.996798001017","16.9999999806036","13.9998606203947","17.0005568320023","395.991518119599"
"Hypsiboas_raniceps",0.569754154501369,0.579785925273531,"8.9988861199955","66.0004182707657","93.9991651013636","12.9998607889994","24.0002785585997","63.0016711640068","89.0001366343992"
"Hypsiboas_cymbalum",-0.104774452977224,-0.154390642659115,"7.99999975140141","55.9997201596045","225.997493221201","14.9997212122031","17.0001394035992","54.9998586852178","155.002377867305"
"Hypsiboas_curupi",-0.168011509973833,-0.223219695918533,"8.99986087639471","49.0002788013964","342.996098807379","17.9997214853942","16.0001391430006","22.9998601443942","326.000985627733"
"Hypsiboas_pombali",0.226166145022738,0.205814735978202,"6.99916329399668","59.4960951156894","150.494209560855","11.4990237752285","22.5000698732043","42.9995138768497","202.992758345392"
"Hypsiboas_stenocephalus",-0.336643661815677,-0.406763837878388,"9","59.9999997788051","202.99944469457","15.000139403598","17.0002785860011","73.0012537670051","71.9945685140157"
"Hypsiboas_albomarginatus",0.148173774772225,0.12092557031928,"7.99972087681064","57.0008351472039","181.997632848525","12.9998605529994","20.0002788940011","54.9998586852178","112.994853119373"
"Hypsiboas_stellae",0.0216996608678014,-0.0167325361675541,"9","48.5003480898038","356.49456765421","18.4997910508944","13.9997910431968","14.0001390030011","409.498249297515"
"Hypsiboas_atlanticus",-0.241788076264053,-0.303520258024543,"7.49902390382761","63.9986046012599","146.491285633896","11.4990237752285","23.0001394375874","52.0025773116587","111.006073441581"
"Bokermannohyla_carvalhoi",0.177019210360672,0.65448983368839,"7.99930262201813","53.9999994868073","212.991076092386","14.9984665234257","20.0001394390006","64.9976277695854","96.001403926034"
"Bokermannohyla_caramaschii",0.247744106085213,0.731467028855942,"7.99937238360683","56.4996509298245","188.495748827753","13.9990936413081","20.0005573308935","66.9980456434737","92.5092101714609"
"Bokermannohyla_vulcaniae",-0.0964503864050516,0.356844678982763,"9","60.9998600409995","187.999307371805","15","18.0002783145969","85.0001384332132","44.9987486306116"
"Bokermannohyla_claresignata",0.0355694189210977,0.500535443320448,"8.00013915900057","53.9999994868073","212.999444490804","14.9998606038067","18.9998611558067","66.0002759892304","99.9930411171961"
"Bokermannohyla_sazimai",-0.501939788325125,-0.0844912400605844,"9","62.4999303079025","173.999167178087","15","18.9999301664997","79.0007655839056","48.9978421194895"
"Bokermannohyla_gouveai",0.224169140712472,0.705807963795272,"8.99986058840251","56.0001385955975","212.999444490804","15","17.000278823195","69.0011124560046","99.9930411171961"
"Bokermannohyla_clepsydra",-0.483079815986787,-0.0639639879847914,"7.99965122640607","52.9986741920189","214.499026038698","13.9997207962048","17.5002789454951","56.5014597990208","130.989418482814"
"Bokermannohyla_nanuzae",-0.365204989867246,-8.41807765225245,"8.99986056499945","59.0000691757979","192.498538792708","14.9999304144997","18.5000697252026","85.5001387415961","44.498886717914"
"Bokermannohyla_capra",0.108651811306159,0.580078545011192,"6.99930258605166","60.9959562198046","148.992470694158","11.9987452204053","22.0001397304109","23.0009772281587","245.009337710059"
"Bokermannohyla_luctuosa",0.0567868877605898,0.862280067730894,"8.49993016990196","55.999929377601","221.995888978325","14.9999301701996","17.0001392715986","54.5006948077112","153.998545310844"
"Bokermannohyla_martinsi",0.10629431475472,0.577512638496476,"9.49986058240587","62.5002086345009","175.99770383204","14.9999302864997","19.0001393012974","89.4997209091069","28.4995844302687"
"Bokermannohyla_pseudopseudis",0.120439293898354,0.592908077547024,"9.00020899109665","64","99.0006968893043","14.9998605907018","23.0001390830006","83.9997217485189","15.4991643979974"
"Bokermannohyla_langei",0.153444245176873,0.62883076862156,"5.99958127719585","40.9980456105766","276.994705546563","12.9995812771959","17.9998611597978","38.9999992735967","311.98537758108"
"Bokermannohyla_alvarengai",1.91920914053283,23.9283416367581,"9.99958196181674","64.9999995074076","158.000002404731","14.9995819424081","19.9999999805925","89.0001391127863","17.9997213123754"
"Bokermannohyla_ibitipoca",-0.395852444716491,0.0309745527229927,"8.99999998059581","56.000278306597","210.999166226763","15.0001394155964","17.0005574097896","77.0005563994065","57.9988869485912"
"Bokermannohyla_saxicola",-0.105880372463885,-6.06062635539977,"9","63.0001386241844","171.000977978341","14.9997213974064","19.9998608364075","88.9993033724025","27.00864581538"
"Bokermannohyla_astartea",-1.67198567824491,-0.128745089663666,"8.00013915900057","55.9997201596045","215.998191049404","14.9998606038067","18.0002790677952","57.0004130940228","120.989974596371"
"Bokermannohyla_circumdata",1.45336232385296,-0.642952939416377,"8.00013915900057","55.9997201596045","212.991076092386","14.9998606038067","18.0001391864053","66.0002759892304","99.9930411171961"
"Bokermannohyla_hylax",-0.896111565436807,0.378139887416715,"7.99923328799102","48.9954696699914","277.496239504074","14.9997907763011","17.0001392715986","30.0017381064059","296.498121888538"
"Dendropsophus_rubicundulus",0.272956387098176,1.52004287465332,"9","64.0001392107007","103.500419471855","14.0001394015939","23.9998607366987","75.0013923440057","39.4995812701966"
"Dendropsophus_sanborni",-0.312001236748846,-2.34242190946691,"9","44.0002782540011","374.997077371652","18.9998608416047","14.0001391310006","24.0005566621931","265.003609433161"
"Dendropsophus_microps",0.0458551489684232,0.379892227165185,"7.99958160670547","50.9999996156982","224.496933907302","13.999721259407","18.0000002873992","34.5023643548078","247.99443336337"
"Dendropsophus_werneri",-0.176212223999985,-0.340640199603166,"7.99930300319144","49.9969326741628","262.999304792207","14.9997212122031","17.0002782906008","37.001392848804","261.994558480769"
"Dendropsophus_meridianus",-0.15400548645314,-0.600026666005967,"7.99930262201813","51.9980470832675","212.991076092386","13.999162941826","20.0001394390006","57.0004130940228","105.997497766346"
"Dendropsophus_haddadi",-0.154005486373493,-4.70180426552413,"6.49930259929292","56.4963038467044","153.991425958904","10.9992326663199","22.000209316206","33.9990258115165","228.006064583505"
"Dendropsophus_jimi",-0.191756939907296,-0.641116016512936,"9","61.000278458","200.49867936179","15.0001393995986","18.0002787297027","72.5011141769024","75.9947083847086"
"Dendropsophus_novaisi",0.112475360946399,-0.309984191712041,"8.49979083920431","64.4995813078201","158.997771789039","12.9997908489095","20.500209054206","55.9951895415354","80.5217543003244"
"Dendropsophus_giesleri",1.19716287369942,0.428041697530128,"7.99916329931774","54.9977688882585","201.992264304148","13.9993026237236","20.4999307256077","63.9975586558632","102.501821658835"
"Dendropsophus_oliveirai",-1.21031928999012,-0.785804659166612,"8.99993002049971","65.9999997694148","149.500487061088","12.9998606867049","23.000000252","53.000622925086","64.5025147759858"
"Dendropsophus_seniculus",0.267922522145329,-0.14079274836186,"7.99986055299943","56.0001391435958","187.998328339993","13.9998605569994","20.0000002874059","59.9941449652454","105.010602200473"
"Dendropsophus_nahdereri",0.434473052254545,0.0404837980608812,"7.9991635727906","47.9980475468123","292.997773443991","15.9991632967906","15.0000005907939","26.0033428048244","311.98537758108"
"Dendropsophus_rhea",-0.227287719649316,-0.679788346419274,"9.99972143740085","62.9994426188017","197.997914029011","15.9997214374008","18.9997211814009","74.0001389458045","67.9993049567715"
"Dendropsophus_branneri",-0.131798749066676,-0.575856459811111,"8.9988861199955","66.999023987458","136.998609250685","12.9998605335897","24","83.9956776006175","39.9988897522523"
"Dendropsophus_pseudomeridianus",-0.18287424502415,-0.631447934055122,"7.99972089050935","52.9990232850374","212.995260291595","14.4995117728163","19.5000002974036","61.5003445416266","102.995269441771"
"Dendropsophus_cruzi",-0.131798749264813,-0.575856459796441,"9.00013939159579","63.9998608364031","99.0005573376369","14.9998605849994","24.9997211814064","82.0004168381956","19.0009728747747"
"Dendropsophus_studerae",-0.0296477577426288,3.51381970671121,"7.99930251065629","63.9983252232149","145.98898665028","11.9990236040699","23.000000504","59.9994431559978","88.0007085008614"
"Dendropsophus_limai",-0.265039172947975,-0.720877696952068,"4.50048689450228","37.0025735924104","224.496933907302","11.5002779134028","18.4998609849991","43.0011808565127","207.487750242457"
"Dendropsophus_soaresi",0.0458551493519831,1.9808286822596,"9","68.0002783831816","110.007666404073","13.0001394035913","25.0000000194098","85.999164840236","12.0040446612613"
"Dendropsophus_anceps",0.245715784836925,-0.164962954587003,"7.99951174941439","56.5001390367038","176.997767066441","13.9987450352175","20.9998611498109","58.9952593259829","100.505725658931"
"Dendropsophus_elegans",0.105813339945697,2.09584741788509,"7.99999976741146","59.9960951273943","171.0012561596","13.999162941826","20.0004180461822","59.9941449652454","97.994294958769"
"Dendropsophus_dutrai",0.159109509492993,-0.25922675872227,"7.99944196994782","63.9986046012599","148.992399027096","11.9993023906546","23.0000699717935","56.0017408868291","93.997431320624"
"Dendropsophus_elianeae",-0.109592011850681,-0.551686253601446,"9","59.0002785653981","247.993733368593","15.9998606049994","20.0001391396047","44.0018100504055","152.996383806809"
"Dendropsophus_minutus",-0.074061232044676,-0.101276884965393,"8","67.9993731133112","86.4981182611678","11.9998608007029","24.0001393510006","59.9994429370899","123.999998733937"
"Dendropsophus_nanus",-0.158446833908365,-0.488965518896233,"8.99999998058967","65.9997216282399","108.004182071781","13.9997214094048","24","64.998745060995","77.9993048704244"
"Dendropsophus_ruschii",-0.0429717999699593,-5.38703171360531,"4.99985965478018","47.9980447867407","177.99442138532","9.99985935537377","22.0001394470006","47.0013897377223","171.99290837964"
"Dendropsophus_decipiens",-0.220625698339757,-0.67253728456977,"8.99881640620317","62.4999993442943","148.997138994668","12.9999302959117","23.000069845794","70.4995775105517","57.0010501523994"
"Dendropsophus_berthalutzae",-0.221387397054173,-3.5042599466525,"5.99972043560013","47.9980447867407","215.998607586592","12.9995812771959","18.9998611558067","43.9987466404024","155.002377867305"
"Dendropsophus_bipunctatus",0.157717139233064,0.787972423870849,"6.99916329399668","55.4969313456237","150.498740837725","11.4990237752285","22.0002789020011","46.000555891212","128.493730318393"
"Xenohyla_eugenioi",0.203109147478164,0.845755413831879,"7.99986055299943","61.4999994585908","160.490868052217","12.9997908392046","20.5002786302965","55.4959554219364","98.017223610897"
"Xenohyla_truncata",-0.109313152412064,-1.34859260687796,"4.99985968559587","42.9997174385892","181.998598138015","10.0001379509153","20.9997218608083","49.5005543962952","113.505016533031"
"Lysapsus_limellum",-1.08603284095621,-20.0247909650387,"9","51.000417687002","315.494847230754","16.9999999806039","17.0001391470006","41.9988152175854","151.501536512027"
"Pseudis_bolbodactyla",-0.337594861528942,-52.3752324747514,"9.0002785671905","63.0004179981899","126.003208317013","14.9998605729994","22.00000024","85.9994423788084","23.0058575205585"
"Pseudis_paradoxa",1.2972181489427,75.0874231255356,"8","68.0004176330017","76.9997209481999","11.0001393990006","24.9998606364087","59.0013919260057","126.000975986184"
"Pseudis_fusca",-0.452839570861517,-4.48427717680722,"9.99972142481172","64.0004180490017","158.998194181587","14.0002785985942","20.9995817264036","92.9998597969995","16.9983285833996"
"Pseudis_platensis",-0.143330789643812,-6.64175709822656,"9","57.0005568640023","263.994572326978","15.9998608563975","19.0002785500011","36.0016704142027","191.995130447358"
"Pseudis_cardosoi",1.04148244466354,-67.259981900715,"8.99993029649972","49.4999301644997","331.995752918636","17.9997911574991","13.0001394013027","13.5011842290135","381.996861441153"
"Pseudis_minuta",-1.04825799099326,65.7893394698052,"9","42.0001393830006","439.996937839204","20.9999999806081","13.0001391270006","20.9991641066019","234.001123546338"
"Scinax_alter",-0.061006199080985,-3.8170539471046,"7.99923304172344","52.9994401341969","180.995469632482","12.9996513836177","20.0003484700917","42.0009046240856","178.991367075712"
"Scinax_melloi",-0.285795847857225,-0.110318652882972,"7.99972089050935","52.9990232850374","214.994841786507","14.4995117728163","19.5000002974036","61.5003445416266","119.992138946608"
"Scinax_cuspidatus",-0.0525554603864541,-6.68657999834988,"7.99902397661736","56.0001391435958","177.99442138532","12.9998605529994","21.000000287407","57.0004130940228","105.997497766346"
"Scinax_cabralensis",-0.179316540097589,0.00558046717588216,"9.99979112290558","63.5002087665011","165.997009343849","15.4996518276079","20.0000693375","93.4996514727162","17.4999309942815"
"Scinax_carnevallii",-0.0610061989158578,0.134357267355724,"8.99986056499944","56.9999997668106","204.998470931416","15","18.0002783534064","80.0002775220011","53.9993052569971"
"Scinax_pachycrus",-0.0441047214294871,0.152753953079311,"9.00013932500056","66.9998605801144","148.496860816674","13.9997908409106","22.9999301387929","78.9978356248722","27.0094828241022"
"Scinax_perereca",0.111388869676188,1.58449632837079,"8.99993030619737","49.9999302771039","295.996376189085","16.0002089454046","15.9999301804997","22.500417874699","323.986633529752"
"Scinax_rogerioi",-0.00016088025860728,0.200585336092276,"9.00020899709553","63.0000696109056","151.500141801161","14.9999302864997","21.0001391692979","88.5000694632029","23.999582913377"
"Scinax_curicica",-0.0694569379274464,0.125158924662078,"8.99986056499945","59.0000691757979","192.498538792708","14.9999304144997","18.5000697252026","85.5001387415961","44.498886717914"
"Scinax_humilis",0.0894169492155239,0.298087770490234,"7.99916329931774","52.9990232850374","211.995121159574","14.4988147326258","20.0000002662976","60.9990204318041","102.995269441771"
"Scinax_ariadne",0.184065222307466,0.401109210538798,"5.00048690450228","39.0025046192049","196.000902920633","10.5006261975026","18.9998611209989","51.0029912831098","130.989418482814"
"Scinax_angrensis",0.0606844376517622,0.0430070113200954,"8.00013915900057","53.9999994868073","212.999444490804","14.9998606038067","18.9998611558067","66.0002759892304","99.9930411171961"
"Scinax_constrictus",-0.000160880662650218,-5.3078419381339,"9.99972141340418","63.0001393915964","98.9995828749982","14.9999999805952","23.0001389630006","83.0002779454054","21.9987471472091"
"Scinax_perpusillus",-0.179316540389767,-8.69283147110842,"7.99930262201813","51.9999985323985","215.995404125671","13.9994423056212","18.9998611558067","54.0015309302046","143.982873967181"
"Scinax_juncae",-0.145513585734565,0.0423738387204023,"6.99930258605166","60.9959562198046","149.999581697818","11.9988843919956","21.0006966847702","26.0000009278683","224.008640592723"
"Scinax_argyreornatus",-0.213119495091078,-7.21505682064874,"6.99944186440962","51.9990232027866","201.993870454904","12.9995813039999","20.0001394390006","42.0011135496035","171.99290837964"
"Scinax_acuminatus",0.209417438233767,6.33909768307945,"9","53.0008351078125","313.993454893997","17.9997214659989","19.0001393590006","55.999442150182","90.0012578626298"
"Scinax_littoralis",0.0725154717535946,0.120580040246377,"5.99965085639799","43.4979060974878","237.997142165295","12.9995114348027","18.5000700826972","40.5005564116001","258.48190242739"
"Scinax_nasicus",-0.093374411099846,-5.44551073653027,"9","56.0002783340011","280.992202723135","16","19.000000264","59.9987452376025","80.9967964121931"
"Scinax_ruber",1.01896468817934,1.29456162501582,"7.99930349521318","70.9999998194098","67.0005565137997","10.0002785797718","25","59.0011140154004","136.990527240712"
"Scinax_x-signatus",-1.00287275797296,-1.04741334707288,"8","67.9999999611927","83.9987461116628","11.9997215814031","24.9998606524003","62.000000624","103.025221049736"
"Scinax_hiemalis",-0.0204426534767795,-4.24311409051788,"9","58.0002780557016","227.995475224092","15.0001392753001","17.5001390152999","54.5006948077112","153.998545310844"
"Scinax_heyeri",-0.000160880550368118,0.200585335987209,"6.4994417725916","52.9969304899898","178.993237281144","11.9993021661843","22.0001394470006","54.9994396399316","138.501755290056"
"Scinax_tigrinus",-0.0812879722236144,0.112281244547641,"9.99986070870153","63.9998607164042","111.500350750477","15","21.5000693537979","82.0006262969904","24.4988861796978"
"Scinax_fuscomarginatus",-0.150584029035168,-4.08965807694017,"9","64","132.497980828824","14.0000000097002","23.000139059301","73.0013230914049","49.998259735089"
"Scinax_atratus",-0.26382392734347,-0.0864029614380842,"5.00048690450228","39.0025046192049","196.000902920633","10.5006261975026","18.9998611209989","51.0029912831098","130.989418482814"
"Scinax_muriciensis",-0.0235176391280282,0.175162295307612,"2.00055649092555","46.0019467931164","80.0038950834021","4.00083513009598","24.9997216168296","59.9997222259063","134.991635397842"
"Scinax_brieni",0.074205619983352,0.281530753239653,"7.99999975140141","55.9997201596045","222.996374593403","14.9998603403992","17.0002782906008","49.0023668962091","161.985795848433"
"Scinax_maracaya",-0.128612108386426,0.0607705245148701,"9","61.0004177375986","192.996102199209","15","18.0001394424036","77.0011145966014","49.9990252219806"
"Scinax_ranki",-0.116781074474096,0.0736482044857417,"9","60.5002087582018","197.997773446889","15.000069701799","17.5002090142024","75.0011841818033","60.9967968679981"
"Scinax_uruguayus",-0.165795358468726,-2.04605662731559,"8.99986088439248","47.9980475468123","363.991224992823","18","13.0004176022167","17.0005568320023","327.997347363592"
"Scinax_v-signatus",-0.145513585517534,0.0423738387274908,"7.99902397661736","55.9955382897097","181.998886087995","13.999162941826","21.0001394430006","62.9974895421409","105.010602200473"
"Scinax_rizibilis",-0.0272032446483527,10.3144196561423,"7.99986034439809","49.9969326741628","277.997773461585","15.9995818057956","16.0005573378031","27.9987451247814","297.995411689792"
"Scinax_tripui",0.0606844375927977,0.266813404653438,"8.00000001940531","56.0001391435958","201.990658153391","14.9998605609994","18.0009752147863","75.9993011489972","59.0016762026495"
"Scinax_cardosoi",-0.0235176390462302,0.175162295340653,"7.9999300179056","55.997420191274","207.998818579089","14.9991635636162","19.4998611247007","67.5006942226175","88.5034217460657"
"Scinax_catharinae",2.2339239160113,1.3381490305763,"6.99944200419536","46.9979070656057","292.495054975571","14.4998600176064","15.5002089964994","25.5006961042824","307.995609674385"
"Scinax_pinima",-2.23195871817984,-1.46040216841017,"8.99986056499945","59.999999472","184.999583278998","14.9998608289994","19.000000264","88.9993033724025","39.9990259388331"
"Scinax_agilis",-0.272274665694291,-0.09560130432736,"5.99944190458915","54.99679150017","161.992469548927","10.999163002588","22.0001394704092","43.9987466404024","194.002365047602"
"Scinax_jureia",-0.0339638353393787,-6.77818039421725,"5.99972043560013","45.997766584399","257.991920366375","12.9995813039999","18.9998610975991","42.9998578852035","279.979539869723"
"Scinax_tymbamirim",-0.162415063320249,0.0239771529259806,"7.99923309740437","47.9992325962093","278.996932752894","14.4994420770145","17.0002091168001","28.4998591548927","302.994568453684"
"Scinax_cosenzai",-5.32856063551417,-13.3974346156717,"8.99972141740361","56.000278306597","210.999166226763","15.0001394155964","18.0002783534064","77.0005563994065","57.9988869485912"
"Scinax_fuscovarius",5.33195931918098,14.3413981829783,"9","60.9998596514273","177.999725329583","14.999999980593","21.0001391630006","68.0006960288053","64.0023659152074"
"Scinax_trapicheiroi",0.0742056195372967,0.281530753233226,"2.00069539457438","34.001387793911","179.002361350463","6.00125239500513","20.9994434188028","41.0029210989171","121.995825238943"
"Scinax_berthae",-0.398418341720086,-0.373709195849525,"9","44.0004178856086","372.995123146244","18.9998606049994","14.0001391310006","23.0012540307915","269.017692088384"
"Scinax_obtriangulatus",0.362123975565081,0.453642466909813,"8.99993016220127","56.0002084510972","216.498607533609","15","17.0004181164923","60.0011811977163","132.486424281776"
"Scinax_eurydice",0.307446006601342,19.6885878338349,"7.99958235617012","60.4982565707921","148.992539205978","11.9997910554992","22.9999999805858","63.9972820652027","80.506628854273"
"Scinax_camposseabrai",0.00490956240663412,0.20610434171978,"9.99972126140809","67.4997214105208","141.500837097341","13.9999302784997","21.0001392975928","85.9956096888237","15.0062718092215"
"Scinax_belloni",0.0573041421175718,0.263134067481873,"7.999372426714","55.997420191274","201.992264304148","14.4989544145235","19.5003486135005","67.9981147571959","80.506628854273"
"Scinax_littoreus",-0.170865801705926,-8.69283147118194,"7.99930262201813","51.9980470832675","212.991076092386","13.999162941826","20.0001394390006","57.0004130940228","105.997497766346"
